ID_Q;CUARTO;ID_partido;#;EQUIPO;JORNADA;RESULTADO;RIVAL;RESULTADO_RIVAL;LOCAL;TITULAR;VICTORIA;MIN_Q;SEG_Q;PTS_Q;TCA_Q;TCI_Q;TCF_Q;T2A_Q;T2I_Q;T2F_Q;T3A_Q;T3I_Q;T3F_Q;TLA_Q;TLI_Q;TLF_Q;RO_Q;RD_Q;RT_Q;ASI_Q;PER_Q;REC_Q;TAP_Q;TAPR_Q;FP_Q;FPR_Q;MAT_Q;+/-_Q;VAL_Q;MIN_Eq_Q;PTS_Eq_Q;TCA_Eq_Q;TCI_Eq_Q;TCF_Eq_Q;T2A_Eq_Q;T2I_Eq_Q;T2F_Eq_Q;T3A_Eq_Q;T3I_Eq_Q;T3F_Eq_Q;TLA_Eq_Q;TLI_Eq_Q;TLF_Eq_Q;RO_Eq_Q;RD_Eq_Q;RT_Eq_Q;ASI_Eq_Q;PER_Eq_Q;REC_Eq_Q;TAP_Eq_Q;TAPR_Eq_Q;FP_Eq_Q;FPR_Eq_Q;MAT_Eq_Q;VAL_Eq_Q
6_DGC_J2_Q2;2;6_DGC_J2;6;DGC;2;72;UNI;81;True;True;False;8,183333333333334;491;0;0;3;3;0;0;0;0;3;3;0;0;0;0;2;2;2;1;0;0;0;1;0;0;12;-1;20,0;19;7;14;7;4;5;1;3;9;6;2;2;0;0;8;8;6;2;1;0;0;4;5;2;26
9_DGC_J2_Q2;2;9_DGC_J2;9;DGC;2;72;UNI;81;True;True;False;8,183333333333334;491;4;1;1;0;1;1;0;0;0;0;2;2;0;0;1;1;0;0;0;0;0;0;2;1;12;7;20,0;19;7;14;7;4;5;1;3;9;6;2;2;0;0;8;8;6;2;1;0;0;4;5;2;26
10_DGC_J2_Q2;2;10_DGC_J2;10;DGC;2;72;UNI;81;True;False;False;0,5833333333333334;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20,0;19;7;14;7;4;5;1;3;9;6;2;2;0;0;8;8;6;2;1;0;0;4;5;2;26
13_DGC_J2_Q2;2;13_DGC_J2;13;DGC;2;72;UNI;81;True;False;False;2,183333333333333;131;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;-2;-2;20,0;19;7;14;7;4;5;1;3;9;6;2;2;0;0;8;8;6;2;1;0;0;4;5;2;26
18_DGC_J2_Q2;2;18_DGC_J2;18;DGC;2;72;UNI;81;True;True;False;9,416666666666666;565;7;3;4;1;2;2;0;1;2;1;0;0;0;0;1;1;2;0;0;0;0;0;1;1;8;10;20,0;19;7;14;7;4;5;1;3;9;6;2;2;0;0;8;8;6;2;1;0;0;4;5;2;26
21_DGC_J2_Q2;2;21_DGC_J2;21;DGC;2;72;UNI;81;True;True;False;7,816666666666666;469;3;1;1;0;0;0;0;1;1;0;0;0;0;0;2;2;0;0;1;0;0;1;1;0;10;6;20,0;19;7;14;7;4;5;1;3;9;6;2;2;0;0;8;8;6;2;1;0;0;4;5;2;26
23_DGC_J2_Q2;2;23_DGC_J2;23;DGC;2;72;UNI;81;True;False;False;0,5833333333333334;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;-1;20,0;19;7;14;7;4;5;1;3;9;6;2;2;0;0;8;8;6;2;1;0;0;4;5;2;26
24_DGC_J2_Q2;2;24_DGC_J2;24;DGC;2;72;UNI;81;True;False;False;6,783333333333333;407;3;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;2;0;0;0;0;0;1;0;5;7;20,0;19;7;14;7;4;5;1;3;9;6;2;2;0;0;8;8;6;2;1;0;0;4;5;2;26
DGC_DGC_J2_Q2;2;DGC_DGC_J2;DGC;DGC;2;72;UNI;81;True;False;False;50,0;3000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20,0;19;7;14;7;4;5;1;3;9;6;2;2;0;0;8;8;6;2;1;0;0;4;5;2;26
1_DGC_J2_Q3;3;1_DGC_J2;1;DGC;2;72;UNI;81;True;False;False;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20,0;15;3;12;9;1;7;6;2;5;3;7;11;4;2;5;7;5;5;0;0;1;10;6;0;4
2_DGC_J2_Q3;3;2_DGC_J2;2;DGC;2;72;UNI;81;True;True;False;1,8166666666666667;109;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;-3;-2;20,0;15;3;12;9;1;7;6;2;5;3;7;11;4;2;5;7;5;5;0;0;1;10;6;0;4
4_DGC_J2_Q3;3;4_DGC_J2;4;DGC;2;72;UNI;81;True;False;False;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20,0;15;3;12;9;1;7;6;2;5;3;7;11;4;2;5;7;5;5;0;0;1;10;6;0;4
5_DGC_J2_Q3;3;5_DGC_J2;5;DGC;2;72;UNI;81;True;False;False;4,483333333333333;269;0;0;1;1;0;1;1;0;0;0;0;0;0;1;0;1;0;1;0;0;1;0;0;0;-9;-2;20,0;15;3;12;9;1;7;6;2;5;3;7;11;4;2;5;7;5;5;0;0;1;10;6;0;4
6_DGC_J2_Q3;3;6_DGC_J2;6;DGC;2;72;UNI;81;True;True;False;5,516666666666667;331;4;1;1;0;0;0;0;1;1;0;1;2;1;0;0;0;1;0;0;0;0;0;1;0;-10;5;20,0;15;3;12;9;1;7;6;2;5;3;7;11;4;2;5;7;5;5;0;0;1;10;6;0;4
9_DGC_J2_Q3;3;9_DGC_J2;9;DGC;2;72;UNI;81;True;True;False;8,166666666666666;490;1;0;3;3;0;1;1;0;2;2;1;3;2;0;2;2;2;2;0;0;0;1;1;0;-12;-2;20,0;15;3;12;9;1;7;6;2;5;3;7;11;4;2;5;7;5;5;0;0;1;10;6;0;4
10_DGC_J2_Q3;3;10_DGC_J2;10;DGC;2;72;UNI;81;True;False;False;4,166666666666667;250;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0;-13;-3;20,0;15;3;12;9;1;7;6;2;5;3;7;11;4;2;5;7;5;5;0;0;1;10;6;0;4
13_DGC_J2_Q3;3;13_DGC_J2;13;DGC;2;72;UNI;81;True;False;False;6,85;411;0;0;1;1;0;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;-13;-1;20,0;15;3;12;9;1;7;6;2;5;3;7;11;4;2;5;7;5;5;0;0;1;10;6;0;4
18_DGC_J2_Q3;3;18_DGC_J2;18;DGC;2;72;UNI;81;True;True;False;6,166666666666667;370;4;1;2;1;1;2;1;0;0;0;2;2;0;0;1;1;1;0;0;0;0;1;1;0;-10;5;20,0;15;3;12;9;1;7;6;2;5;3;7;11;4;2;5;7;5;5;0;0;1;10;6;0;4
21_DGC_J2_Q3;3;21_DGC_J2;21;DGC;2;72;UNI;81;True;True;False;6,066666666666666;364;4;1;2;1;0;0;0;1;2;1;1;2;1;0;1;1;0;0;0;0;0;0;2;0;-12;5;20,0;15;3;12;9;1;7;6;2;5;3;7;11;4;2;5;7;5;5;0;0;1;10;6;0;4
23_DGC_J2_Q3;3;23_DGC_J2;23;DGC;2;72;UNI;81;True;False;False;0,9166666666666666;55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;-3;-1;20,0;15;3;12;9;1;7;6;2;5;3;7;11;4;2;5;7;5;5;0;0;1;10;6;0;4
24_DGC_J2_Q3;3;24_DGC_J2;24;DGC;2;72;UNI;81;True;False;False;5,85;351;2;0;2;2;0;2;2;0;0;0;2;2;0;1;0;1;1;0;0;0;0;2;1;0;-10;1;20,0;15;3;12;9;1;7;6;2;5;3;7;11;4;2;5;7;5;5;0;0;1;10;6;0;4
DGC_DGC_J2_Q3;3;DGC_DGC_J2;DGC;DGC;2;72;UNI;81;True;False;False;50,0;3000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;-1;20,0;15;3;12;9;1;7;6;2;5;3;7;11;4;2;5;7;5;5;0;0;1;10;6;0;4
1_DGC_J2_Q4;4;1_DGC_J2;1;DGC;2;72;UNI;81;True;False;False;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20,0;16;5;14;9;4;5;1;1;9;8;5;9;4;3;7;10;4;1;0;0;0;5;7;3;18
2_DGC_J2_Q4;4;2_DGC_J2;2;DGC;2;72;UNI;81;True;True;False;5,766666666666667;346;2;0;1;1;0;0;0;0;1;1;2;2;0;0;0;0;0;0;0;0;0;0;1;0;-5;2;20,0;16;5;14;9;4;5;1;1;9;8;5;9;4;3;7;10;4;1;0;0;0;5;7;3;18
4_DGC_J2_Q4;4;4_DGC_J2;4;DGC;2;72;UNI;81;True;False;False;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20,0;16;5;14;9;4;5;1;1;9;8;5;9;4;3;7;10;4;1;0;0;0;5;7;3;18
5_DGC_J2_Q4;4;5_DGC_J2;5;DGC;2;72;UNI;81;True;False;False;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20,0;16;5;14;9;4;5;1;1;9;8;5;9;4;3;7;10;4;1;0;0;0;5;7;3;18
6_DGC_J2_Q4;4;6_DGC_J2;6;DGC;2;72;UNI;81;True;True;False;10,0;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;0;0;0;0;1;1;0;-4;4;20,0;16;5;14;9;4;5;1;1;9;8;5;9;4;3;7;10;4;1;0;0;0;5;7;3;18
9_DGC_J2_Q4;4;9_DGC_J2;9;DGC;2;72;UNI;81;True;True;False;7,516666666666667;451;6;2;4;2;2;2;0;0;2;2;2;3;1;1;0;1;1;1;0;0;0;0;2;1;-8;6;20,0;16;5;14;9;4;5;1;1;9;8;5;9;4;3;7;10;4;1;0;0;0;5;7;3;18
10_DGC_J2_Q4;4;10_DGC_J2;10;DGC;2;72;UNI;81;True;False;False;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20,0;16;5;14;9;4;5;1;1;9;8;5;9;4;3;7;10;4;1;0;0;0;5;7;3;18
13_DGC_J2_Q4;4;13_DGC_J2;13;DGC;2;72;UNI;81;True;False;False;1,4666666666666666;88;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;-6;1;20,0;16;5;14;9;4;5;1;1;9;8;5;9;4;3;7;10;4;1;0;0;0;5;7;3;18
18_DGC_J2_Q4;4;18_DGC_J2;18;DGC;2;72;UNI;81;True;True;False;9,25;555;2;1;3;2;1;2;1;0;1;1;0;2;2;1;3;4;0;0;0;0;0;1;1;1;-7;2;20,0;16;5;14;9;4;5;1;1;9;8;5;9;4;3;7;10;4;1;0;0;0;5;7;3;18
21_DGC_J2_Q4;4;21_DGC_J2;21;DGC;2;72;UNI;81;True;True;False;8,533333333333333;512;3;1;4;3;0;0;0;1;4;3;0;0;0;0;1;1;0;0;0;0;0;1;1;0;2;1;20,0;16;5;14;9;4;5;1;1;9;8;5;9;4;3;7;10;4;1;0;0;0;5;7;3;18
23_DGC_J2_Q4;4;23_DGC_J2;23;DGC;2;72;UNI;81;True;False;False;0,75;45;2;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;3;0;20,0;16;5;14;9;4;5;1;1;9;8;5;9;4;3;7;10;4;1;0;0;0;5;7;3;18
24_DGC_J2_Q4;4;24_DGC_J2;24;DGC;2;72;UNI;81;True;False;False;6,716666666666667;403;1;0;1;1;0;0;0;0;1;1;1;2;1;0;2;2;0;0;0;0;0;0;1;0;5;2;20,0;16;5;14;9;4;5;1;1;9;8;5;9;4;3;7;10;4;1;0;0;0;5;7;3;18
DGC_DGC_J2_Q4;4;DGC_DGC_J2;DGC;DGC;2;72;UNI;81;True;False;False;50,0;3000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20,0;16;5;14;9;4;5;1;1;9;8;5;9;4;3;7;10;4;1;0;0;0;5;7;3;18
0_UNI_J2_Q1;1;0_UNI_J2;0;UNI;2;81;DGC;72;False;True;True;5,966666666666667;358;2;0;1;1;0;1;1;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;1;0;-1;2;20,0;16;6;16;10;4;8;4;2;8;6;2;2;0;1;6;7;5;4;2;0;2;6;4;0;12
2_UNI_J2_Q1;1;2_UNI_J2;2;UNI;2;81;DGC;72;False;True;True;5,35;321;3;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;1;0;0;0;0;1;0;0;1;4;20,0;16;6;16;10;4;8;4;2;8;6;2;2;0;1;6;7;5;4;2;0;2;6;4;0;12
3_UNI_J2_Q1;1;3_UNI_J2;3;UNI;2;81;DGC;72;False;True;True;5,35;321;2;1;2;1;1;1;0;0;1;1;0;0;0;0;2;2;0;2;0;0;0;1;0;0;1;0;20,0;16;6;16;10;4;8;4;2;8;6;2;2;0;1;6;7;5;4;2;0;2;6;4;0;12
4_UNI_J2_Q1;1;4_UNI_J2;4;UNI;2;81;DGC;72;False;False;True;4,033333333333333;242;0;0;2;2;0;0;0;0;2;2;0;0;0;0;0;0;2;0;0;0;0;1;0;0;-5;-1;20,0;16;6;16;10;4;8;4;2;8;6;2;2;0;1;6;7;5;4;2;0;2;6;4;0;12
7_UNI_J2_Q1;1;7_UNI_J2;7;UNI;2;81;DGC;72;False;False;True;4,65;279;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-7;-1;20,0;16;6;16;10;4;8;4;2;8;6;2;2;0;1;6;7;5;4;2;0;2;6;4;0;12
9_UNI_J2_Q1;1;9_UNI_J2;9;UNI;2;81;DGC;72;False;False;True;4,033333333333333;242;3;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;-5;3;20,0;16;6;16;10;4;8;4;2;8;6;2;2;0;1;6;7;5;4;2;0;2;6;4;0;12
13_UNI_J2_Q1;1;13_UNI_J2;13;UNI;2;81;DGC;72;False;False;True;2,85;171;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;1;1;0;-5;-2;20,0;16;6;16;10;4;8;4;2;8;6;2;2;0;1;6;7;5;4;2;0;2;6;4;0;12
19_UNI_J2_Q1;1;19_UNI_J2;19;UNI;2;81;DGC;72;False;False;True;4,033333333333333;242;0;0;1;1;0;1;1;0;0;0;0;0;0;1;1;2;0;0;0;0;1;0;0;0;-5;0;20,0;16;6;16;10;4;8;4;2;8;6;2;2;0;1;6;7;5;4;2;0;2;6;4;0;12
27_UNI_J2_Q1;1;27_UNI_J2;27;UNI;2;81;DGC;72;False;True;True;3,1166666666666667;187;0;0;2;2;0;1;1;0;1;1;0;0;0;0;0;0;1;0;1;0;1;0;0;0;4;-1;20,0;16;6;16;10;4;8;4;2;8;6;2;2;0;1;6;7;5;4;2;0;2;6;4;0;12
33_UNI_J2_Q1;1;33_UNI_J2;33;UNI;2;81;DGC;72;False;False;True;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20,0;16;6;16;10;4;8;4;2;8;6;2;2;0;1;6;7;5;4;2;0;2;6;4;0;12
45_UNI_J2_Q1;1;45_UNI_J2;45;UNI;2;81;DGC;72;False;False;True;4,65;279;4;2;3;1;2;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;-7;2;20,0;16;6;16;10;4;8;4;2;8;6;2;2;0;1;6;7;5;4;2;0;2;6;4;0;12
55_UNI_J2_Q1;1;55_UNI_J2;55;UNI;2;81;DGC;72;False;True;True;5,966666666666667;358;2;1;1;0;1;1;0;0;0;0;0;0;0;0;1;1;1;0;1;0;0;1;1;0;-1;5;20,0;16;6;16;10;4;8;4;2;8;6;2;2;0;1;6;7;5;4;2;0;2;6;4;0;12
UNI_UNI_J2_Q1;1;UNI_UNI_J2;UNI;UNI;2;81;DGC;72;False;False;True;50,0;3000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;20,0;16;6;16;10;4;8;4;2;8;6;2;2;0;1;6;7;5;4;2;0;2;6;4;0;12
0_UNI_J2_Q2;2;0_UNI_J2;0;UNI;2;81;DGC;72;False;True;True;5,9;354;3;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;-12;3;20,0;11;4;16;12;3;9;6;1;7;6;2;2;0;3;6;9;3;2;2;0;0;5;4;1;10
2_UNI_J2_Q2;2;2_UNI_J2;2;UNI;2;81;DGC;72;False;True;True;5,033333333333333;302;4;1;1;0;1;1;0;0;0;0;2;2;0;0;2;2;0;0;0;0;0;0;3;1;1;9;20,0;11;4;16;12;3;9;6;1;7;6;2;2;0;3;6;9;3;2;2;0;0;5;4;1;10
3_UNI_J2_Q2;2;3_UNI_J2;3;UNI;2;81;DGC;72;False;True;True;6,633333333333334;398;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;-12;0;20,0;11;4;16;12;3;9;6;1;7;6;2;2;0;3;6;9;3;2;2;0;0;5;4;1;10
4_UNI_J2_Q2;2;4_UNI_J2;4;UNI;2;81;DGC;72;False;False;True;3,3666666666666667;202;0;0;1;1;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;4;0;20,0;11;4;16;12;3;9;6;1;7;6;2;2;0;3;6;9;3;2;2;0;0;5;4;1;10
7_UNI_J2_Q2;2;7_UNI_J2;7;UNI;2;81;DGC;72;False;False;True;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20,0;11;4;16;12;3;9;6;1;7;6;2;2;0;3;6;9;3;2;2;0;0;5;4;1;10
9_UNI_J2_Q2;2;9_UNI_J2;9;UNI;2;81;DGC;72;False;False;True;5,066666666666666;304;0;0;1;1;0;0;0;0;1;1;0;0;0;2;0;2;1;0;0;0;0;0;0;0;-2;2;20,0;11;4;16;12;3;9;6;1;7;6;2;2;0;3;6;9;3;2;2;0;0;5;4;1;10
13_UNI_J2_Q2;2;13_UNI_J2;13;UNI;2;81;DGC;72;False;False;True;3,75;225;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0;-8;-4;20,0;11;4;16;12;3;9;6;1;7;6;2;2;0;3;6;9;3;2;2;0;0;5;4;1;10
19_UNI_J2_Q2;2;19_UNI_J2;19;UNI;2;81;DGC;72;False;False;True;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20,0;11;4;16;12;3;9;6;1;7;6;2;2;0;3;6;9;3;2;2;0;0;5;4;1;10
27_UNI_J2_Q2;2;27_UNI_J2;27;UNI;2;81;DGC;72;False;True;True;3,3666666666666667;202;2;1;2;1;1;2;1;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;4;3;20,0;11;4;16;12;3;9;6;1;7;6;2;2;0;3;6;9;3;2;2;0;0;5;4;1;10
33_UNI_J2_Q2;2;33_UNI_J2;33;UNI;2;81;DGC;72;False;False;True;4,1;246;0;0;2;2;0;1;1;0;1;1;0;0;0;0;1;1;0;0;1;0;0;1;0;0;4;-1;20,0;11;4;16;12;3;9;6;1;7;6;2;2;0;3;6;9;3;2;2;0;0;5;4;1;10
45_UNI_J2_Q2;2;45_UNI_J2;45;UNI;2;81;DGC;72;False;False;True;4,966666666666667;298;2;1;3;2;1;3;2;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;-9;1;20,0;11;4;16;12;3;9;6;1;7;6;2;2;0;3;6;9;3;2;2;0;0;5;4;1;10
55_UNI_J2_Q2;2;55_UNI_J2;55;UNI;2;81;DGC;72;False;True;True;7,816666666666666;469;0;0;4;4;0;1;1;0;3;3;0;0;0;0;0;0;0;0;0;0;0;1;1;0;-10;-4;20,0;11;4;16;12;3;9;6;1;7;6;2;2;0;3;6;9;3;2;2;0;0;5;4;1;10
UNI_UNI_J2_Q2;2;UNI_UNI_J2;UNI;UNI;2;81;DGC;72;False;False;True;50,0;3000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;20,0;11;4;16;12;3;9;6;1;7;6;2;2;0;3;6;9;3;2;2;0;0;5;4;1;10
0_UNI_J2_Q3;3;0_UNI_J2;0;UNI;2;81;DGC;72;False;True;True;5,833333333333333;350;2;0;0;0;0;0;0;0;0;0;2;2;0;1;2;3;0;0;0;0;0;0;1;0;6;6;20,0;34;8;14;6;5;8;3;3;6;3;15;16;1;1;6;7;4;0;2;2;0;6;9;0;45
2_UNI_J2_Q3;3;2_UNI_J2;2;UNI;2;81;DGC;72;False;True;True;6,166666666666667;370;6;1;2;1;1;2;1;0;0;0;4;5;1;0;0;0;0;0;1;2;0;1;3;0;10;9;20,0;34;8;14;6;5;8;3;3;6;3;15;16;1;1;6;7;4;0;2;2;0;6;9;0;45
3_UNI_J2_Q3;3;3_UNI_J2;3;UNI;2;81;DGC;72;False;True;True;2,3333333333333335;140;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;-1;20,0;34;8;14;6;5;8;3;3;6;3;15;16;1;1;6;7;4;0;2;2;0;6;9;0;45
4_UNI_J2_Q3;3;4_UNI_J2;4;UNI;2;81;DGC;72;False;False;True;7,666666666666667;460;4;1;2;1;0;1;1;1;1;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;14;2;20,0;34;8;14;6;5;8;3;3;6;3;15;16;1;1;6;7;4;0;2;2;0;6;9;0;45
7_UNI_J2_Q3;3;7_UNI_J2;7;UNI;2;81;DGC;72;False;False;True;4,166666666666667;250;2;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;1;0;0;0;0;1;2;0;13;4;20,0;34;8;14;6;5;8;3;3;6;3;15;16;1;1;6;7;4;0;2;2;0;6;9;0;45
9_UNI_J2_Q3;3;9_UNI_J2;9;UNI;2;81;DGC;72;False;False;True;4,166666666666667;250;6;1;1;0;0;0;0;1;1;0;3;3;0;0;0;0;0;0;0;0;0;0;1;0;11;7;20,0;34;8;14;6;5;8;3;3;6;3;15;16;1;1;6;7;4;0;2;2;0;6;9;0;45
13_UNI_J2_Q3;3;13_UNI_J2;13;UNI;2;81;DGC;72;False;False;True;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20,0;34;8;14;6;5;8;3;3;6;3;15;16;1;1;6;7;4;0;2;2;0;6;9;0;45
19_UNI_J2_Q3;3;19_UNI_J2;19;UNI;2;81;DGC;72;False;False;True;4,166666666666667;250;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;0;0;0;0;1;0;0;13;3;20,0;34;8;14;6;5;8;3;3;6;3;15;16;1;1;6;7;4;0;2;2;0;6;9;0;45
27_UNI_J2_Q3;3;27_UNI_J2;27;UNI;2;81;DGC;72;False;True;True;5,833333333333333;350;3;1;3;2;1;2;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;2;1;0;6;0;20,0;34;8;14;6;5;8;3;3;6;3;15;16;1;1;6;7;4;0;2;2;0;6;9;0;45
33_UNI_J2_Q3;3;33_UNI_J2;33;UNI;2;81;DGC;72;False;False;True;3,8333333333333335;230;5;2;2;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;5;20,0;34;8;14;6;5;8;3;3;6;3;15;16;1;1;6;7;4;0;2;2;0;6;9;0;45
45_UNI_J2_Q3;3;45_UNI_J2;45;UNI;2;81;DGC;72;False;False;True;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20,0;34;8;14;6;5;8;3;3;6;3;15;16;1;1;6;7;4;0;2;2;0;6;9;0;45
55_UNI_J2_Q3;3;55_UNI_J2;55;UNI;2;81;DGC;72;False;True;True;5,833333333333333;350;6;2;3;1;2;2;0;0;1;1;2;2;0;0;2;2;1;0;1;0;0;0;1;0;8;10;20,0;34;8;14;6;5;8;3;3;6;3;15;16;1;1;6;7;4;0;2;2;0;6;9;0;45
UNI_UNI_J2_Q3;3;UNI_UNI_J2;UNI;UNI;2;81;DGC;72;False;False;True;50,0;3000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20,0;34;8;14;6;5;8;3;3;6;3;15;16;1;1;6;7;4;0;2;2;0;6;9;0;45
0_UNI_J2_Q4;4;0_UNI_J2;0;UNI;2;81;DGC;72;False;True;True;3,95;237;0;0;1;1;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;-5;0;20,0;20;7;15;8;4;7;3;3;8;5;3;4;1;1;8;9;5;0;1;1;0;7;5;0;25
2_UNI_J2_Q4;4;2_UNI_J2;2;UNI;2;81;DGC;72;False;True;True;6,7;402;3;0;1;1;0;1;1;0;0;0;3;4;1;0;0;0;1;0;0;0;0;2;3;0;2;3;20,0;20;7;15;8;4;7;3;3;8;5;3;4;1;1;8;9;5;0;1;1;0;7;5;0;25
3_UNI_J2_Q4;4;3_UNI_J2;3;UNI;2;81;DGC;72;False;True;True;9,033333333333333;542;7;3;4;1;2;2;0;1;2;1;0;0;0;0;2;2;0;0;0;0;0;1;1;0;3;8;20,0;20;7;15;8;4;7;3;3;8;5;3;4;1;1;8;9;5;0;1;1;0;7;5;0;25
4_UNI_J2_Q4;4;4_UNI_J2;4;UNI;2;81;DGC;72;False;False;True;2,95;177;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;-1;20,0;20;7;15;8;4;7;3;3;8;5;3;4;1;1;8;9;5;0;1;1;0;7;5;0;25
7_UNI_J2_Q4;4;7_UNI_J2;7;UNI;2;81;DGC;72;False;False;True;3,3;198;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;20,0;20;7;15;8;4;7;3;3;8;5;3;4;1;1;8;9;5;0;1;1;0;7;5;0;25
9_UNI_J2_Q4;4;9_UNI_J2;9;UNI;2;81;DGC;72;False;False;True;3,7333333333333334;224;0;0;1;1;0;0;0;0;1;1;0;0;0;0;1;1;1;0;0;0;0;1;0;0;1;0;20,0;20;7;15;8;4;7;3;3;8;5;3;4;1;1;8;9;5;0;1;1;0;7;5;0;25
13_UNI_J2_Q4;4;13_UNI_J2;13;UNI;2;81;DGC;72;False;False;True;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20,0;20;7;15;8;4;7;3;3;8;5;3;4;1;1;8;9;5;0;1;1;0;7;5;0;25
19_UNI_J2_Q4;4;19_UNI_J2;19;UNI;2;81;DGC;72;False;False;True;3,3;198;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;2;0;0;2;0;20,0;20;7;15;8;4;7;3;3;8;5;3;4;1;1;8;9;5;0;1;1;0;7;5;0;25
27_UNI_J2_Q4;4;27_UNI_J2;27;UNI;2;81;DGC;72;False;True;True;4,283333333333333;257;4;2;3;1;2;3;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;4;20,0;20;7;15;8;4;7;3;3;8;5;3;4;1;1;8;9;5;0;1;1;0;7;5;0;25
